0.52682386,1,1,0,
1,1,1,0,
0,1,0,0,
0.389588016,1,1,0,
0.28561001,1,0,0,
0.183765491,1,0,0,
0.1648111,1,0,0,
0.252444325,1,0,0,
0,1,0,0,
0.307969302,1,1,0,
0,0,0,1,
0,0,0,1,
0,0,0,1,
0,0,0,1,
0,0,0,1,
1,1,1,0,
0.485236468,1,1,0,
1,1,1,0,
1,1,1,0,
0.305003882,1,1,0,
0.276950814,1,0,0,
1,1,1,0,
1,1,1,0,
0.399250737,1,1,0,
1,1,1,0,
0,0,0,1,
0,0,0,1,
0,0,0,1,
0,0,0,1,
0,0,0,1,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
0.511753266,1,1,0,
1,1,1,0,
1,1,1,0,
0.511753266,1,1,0,
1,1,1,0,
0,0,0,1,
0,0,0,1,
0,0,0,1,
0,0,0,1,
0,0,0,1,
1,1,1,0,
1,1,1,0,
0.952909758,1,1,0,
1,1,1,0,
0.405520213,1,1,0,
1,1,1,0,
0.405520213,1,1,0,
0.952909758,1,1,0,
1,1,1,0,
1,1,1,0,
0,0,0,1,
0,0,0,1,
0,0,0,1,
0,0,0,1,
0,0,0,1,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
0,0,0,1,
0,0,0,1,
0,0,0,1,
0,0,0,1,
0,0,0,1,
1,1,1,0,
0.802392951,1,1,0,
1,1,1,0,
0.978922451,1,1,0,
1,1,1,0,
0.944855928,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
0.690647583,1,1,0,
0,0,0,1,
0,0,0,1,
0,0,0,1,
0,0,0,1,
0,0,0,1,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
0,0,0,1,
0,0,0,1,
0,0,0,1,
0,0,0,1,
0,0,0,1,
0.80597906,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
0.339668252,1,1,0,
0.353544673,1,1,0,
1,1,1,0,
0.339668252,1,1,0,
0,0,0,1,
0,0,0,1,
0,0,0,1,
0,0,0,1,
