0,0.59131,0.743171337,0.591306802,0.591306806
1,0.59131,0.743171337,0.591306802,0.591306806
2,0.93903,0.950126991,0.920169946,0.9390347
3,0.94524,0.954768011,0.933226983,0.945244133
4,0.94637,0.955628211,0.935528121,0.946373105
5,0.94877,0.957528958,0.939178334,0.948772252
6,0.94948,0.958304216,0.935850773,0.949477851
7,0.9547,0.962337205,0.94645742,0.954699397
8,0.95682,0.963983051,0.950998607,0.956816256
9,0.96133,0.967650531,0.957476636,0.961332202
10,0.965,0.970419847,0.969957082,0.965001404
11,0.96952,0.974383302,0.968411127,0.96951735
12,0.97347,0.977597712,0.976201809,0.97346884
13,0.97742,0.981006648,0.975909306,0.97742027
14,0.98123,0.984232365,0.977856302,0.981230617
15,0.98448,0.986935867,0.982269504,0.984476447
16,0.98038,0.983571682,0.974244908,0.980383873
17,0.98532,0.987648456,0.982978723,0.985323191
18,0.98434,0.986806133,0.982950509,0.984335303
19,0.98561,0.987874465,0.984130744,0.985605419
20,0.98504,0.987404943,0.983199243,0.985040903
21,0.98307,0.985748219,0.98108747,0.983065188
22,0.98405,0.986609788,0.979759944,0.984053075
23,0.98518,0.987551867,0.981154299,0.985182047
24,0.98307,0.985734665,0.981999053,0.983065188
25,0.98321,0.985882074,0.980184006,0.983206332
26,0.98363,0.986236355,0.980651251,0.983629704
27,0.98307,0.985724483,0.982685009,0.983065188
28,0.98236,0.985219345,0.976329974,0.982359588
29,0.98278,0.98549346,0.981990521,0.98278296
30,0.98321,0.985872017,0.980864635,0.983206332
31,0.98292,0.985634572,0.980628396,0.982924104
32,0.9818,0.984692061,0.979230588,0.981795073
Average,0.95013697,0.963483339,0.946247722,0.950136421
Median,0.9818,0.984692061,0.977856302,0.981795073
Max,0.98561,0.987874465,0.984130744,0.985605419
median last 6,0.98307,0.985748219,0.980864635,0.983065188
