1,1,1,0,
1,1,1,0,
1,1,1,0,
0,1,0,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
0,1,0,0,
1,1,1,0,
0,0,0,1,
0.450590395,0,0,0,
0.082880166,0,0,1,
0,0,0,1,
0.364277817,0,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
0,1,0,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
0,1,0,1,
1,0,0,0,
1,0,0,0,
1,0,0,0,
1,0,1,0,
1,0,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
0,1,0,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,0,0,
1,1,0,0,
0.386931733,0,0,0,
0.591247404,0,0,0,
0.667994215,0,1,0,
0.314074347,0,1,0,
0.185643675,0,0,0,
0,1,0,0,
0,1,0,0,
0,1,0,0,
0,1,0,0,
0.345266722,1,1,0,
1,1,1,0,
1,1,1,0,
0,1,0,1,
1,1,0,0,
1,1,0,0,
1,0,0,0,
1,0,1,0,
0,0,0,0,
0.799946227,0,1,0,
0.938503197,0,1,0,
1,1,1,0,
1,1,1,0,
0,1,0,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,0,0,
1,1,0,0,
0.824438802,1,0,0,
1,1,0,0,
1,0,1,0,
1,0,1,0,
1,0,1,0,
1,0,1,0,
0.458047035,0,1,0,
1,1,1,0,
0,1,0,0,
1,1,1,0,
0,1,0,0,
1,1,1,0,
1,1,0,0,
1,1,0,0,
1,1,0,0,
1,1,0,0,
1,1,1,0,
0,0,0,0,
1,0,1,0,
1,0,1,0,
0,0,0,0,
0,0,0,0,
1,1,1,0,
0.737949335,1,1,0,
1,1,1,0,
0,1,0,0,
1,1,0,0,
1,1,0,0,
1,1,0,0,
1,1,0,0,
0,1,0,0,
0.17989236,1,0,0,
0.904002725,0,1,0,
1,0,1,0,
1,0,1,0,
1,0,1,0,
0,0,0,0,
0,1,0,0,
0,1,0,0,
0,1,0,0,
0,1,0,1,
1,1,0,0,
0,1,0,1,
1,1,0,0,
0,1,0,0,
0,1,0,0,
0,1,0,0,
1,0,1,0,
0,0,0,0,
1,0,1,0,
1,0,1,0,
1,0,1,0,
1,1,1,0,
0,1,0,0,
0,1,0,1,
1,1,0,0,
1,1,0,0,
0,1,0,1,
1,1,1,0,
1,1,1,0,
0,1,0,0,
0,1,0,0,
1,0,1,0,
1,0,1,0,
1,0,1,0,
1,0,1,0,
0,0,0,0,
1,1,1,0,
1,1,0,0,
0,1,0,1,
1,1,0,0,
1,1,0,0,
0,1,0,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
0.771072398,0,1,0,
0,0,0,0,
0.599483265,0,1,0,
0.588992882,0,1,0,
0,0,0,0,
0,1,0,1,
0,1,0,1,
1,1,0,0,
0,1,0,1,
0,1,0,0,
0,1,0,0,
0,1,0,0,
1,1,1,0,
0,1,0,0,
1,1,1,0,
1,0,1,0,
0,0,0,0,
1,0,1,0,
1,0,1,0,
1,0,0,0,
0,1,0,1,
1,1,0,0,
1,1,0,0,
1,1,1,0,
1,1,1,0,
0,1,0,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
0,1,0,0,
1,0,1,0,
0,0,0,0,
0.518846262,0,1,0,
0.849121663,0,0,0,
0,0,0,1,
1,1,0,0,
1,1,0,0,
1,1,1,0,
0,1,0,0,
0,1,0,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
0,1,0,0,
1,1,1,0,
0,0,0,0,
0.650873322,0,1,0,
1,0,0,0,
0.753626482,0,0,0,
0.081102826,0,0,1,
1,1,0,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
0,1,0,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,0,1,0,
1,0,0,0,
1,0,0,0,
0,0,0,1,
1,0,0,0,
1,1,1,0,
1,1,1,0,
0,1,0,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,1,1,0,
1,0,0,0,
1,0,0,0,
1,0,0,0,
0,0,0,1,
1,0,1,0,
