0,0.59131,0.743171337,0.591306802,0.591306806
1,0.59131,0.743171337,0.591306802,0.591306806
2,0.94383,0.95373169,0.929737081,0.943832934
3,0.94214,0.952513319,0.925292529,0.942139447
4,0.94468,0.954376164,0.931394821,0.944679677
5,0.9444,0.954334724,0.927670122,0.94439739
6,0.94327,0.953461449,0.925809353,0.943268418
7,0.94863,0.957496497,0.93735711,0.948631108
8,0.94778,0.957046668,0.931735986,0.947784364
9,0.95174,0.960158434,0.937869822,0.951735795
10,0.95343,0.961565339,0.939035487,0.953429282
11,0.95795,0.964998825,0.950046253,0.957945228
12,0.95907,0.966121495,0.946224256,0.959074259
13,0.9619,0.968428438,0.949335167,0.961896718
14,0.96613,0.971784623,0.957599629,0.966130376
15,0.97107,0.975782634,0.966081871,0.971069694
16,0.97107,0.97585679,0.963264357,0.971069694
17,0.97163,0.976327877,0.963729365,0.971634209
18,0.97446,0.978597611,0.969767987,0.974456668
19,0.96952,0.97467167,0.958045182,0.96951735
20,0.96091,0.967704326,0.945976749,0.96090883
21,0.97389,0.978093546,0.970622797,0.973892152
22,0.97446,0.978612785,0.969108355,0.974456668
23,0.97149,0.976190476,0.964368887,0.971493065
24,0.97417,0.978452844,0.965605392,0.97417444
25,0.97516,0.979225685,0.968706212,0.975162268
26,0.81259,0.862212077,0.762665198,0.812588215
27,0.90277,0.923299566,0.865220113,0.902765989
28,0.94934,0.958367158,0.932100158,0.949336708
29,0.96034,0.966882734,0.955064028,0.960344315
30,0.96669,0.972104019,0.962997658,0.966694891
31,0.96726,0.972576832,0.963466042,0.967259407
32,0.96938,0.974455562,0.961440186,0.969376206
Average,0.932235455,0.949447713,0.920604599,0.932235133
Median,0.96034,0.966882734,0.949335167,0.960344315
Max,0.97516,0.979225685,0.970622797,0.975162268
median last 6,0.96938,0.974455562,0.962997658,0.969376206
