0,0.59131,0.743171337,0.591306802,0.591306806
1,0.59131,0.743171337,0.591306802,0.591306806
2,0.64239,0.767480272,0.623434705,0.64239347
3,0.62856,0.76055313,0.61452514,0.628563344
4,0.9403,0.951227949,0.920142762,0.940304816
5,0.94355,0.953292854,0.933241884,0.943550646
6,0.94341,0.953236152,0.932041049,0.943409562
7,0.67316,0.779806047,0.648072061,0.673158348
8,0.71056,0.802579652,0.672527827,0.71055603
9,0.93791,0.949552855,0.913724625,0.937905729
10,0.64296,0.767077886,0.62440048,0.642957926
11,0.71931,0.80754717,0.67908869,0.719305694
12,0.94242,0.9527121,0.926092835,0.942421675
13,0.94355,0.953574745,0.92815183,0.943550646
14,0.94383,0.953881808,0.927027027,0.943832934
15,0.94045,0.951527682,0.917183348,0.94044596
16,0.94355,0.953746531,0.925078511,0.943550646
17,0.9451,0.954793725,0.930464326,0.945103049
18,0.88879,0.902859961,0.933707292,0.88879478
19,0.94426,0.954181649,0.928232905,0.944256306
20,0.94214,0.952568255,0.924337674,0.942139447
21,0.94609,0.955581395,0.931746032,0.946090877
22,0.94496,0.954703833,0.929864253,0.944961905
23,0.9475,0.956307259,0.941489362,0.947502136
24,0.94482,0.954603506,0.929459643,0.944820762
25,0.91998,0.931957278,0.937243543,0.919983089
26,0.88724,0.901709927,0.930439198,0.887242436
27,0.94228,0.952798615,0.922458101,0.942280531
28,0.94482,0.954252954,0.935965114,0.944820762
29,0.94567,0.955227352,0.931503742,0.945667505
30,0.95018,0.958338251,0.947933691,0.950183451
31,0.9451,0.954846198,0.929491525,0.945103049
32,0.907,0.919936824,0.936896808,0.906999707
Average,0.867407879,0.904812318,0.857229684,0.867408207
Median,0.94228,0.9527121,0.92815183,0.942280531
Max,0.95018,0.958338251,0.947933691,0.950183451
median last 6,0.94383,0.953881808,0.929864253,0.943832934
