0,0.59131,0.743171337,0.591306802,0.591306806
1,0.59131,0.743171337,0.591306802,0.591306806
2,0.59131,0.743171337,0.591306802,0.591306806
3,0.9396,0.950634371,0.919866071,0.939599216
4,0.94059,0.951469741,0.920178372,0.940587044
5,0.90573,0.918813807,0.936106984,0.905729592
6,0.94299,0.953219083,0.925775978,0.94298619
7,0.94313,0.953329473,0.925984252,0.943127275
8,0.94369,0.953749855,0.927203065,0.94369179
9,0.94383,0.953977798,0.925302826,0.943832934
10,0.94369,0.953760575,0.927010588,0.94369179
11,0.86946,0.896889979,0.841455762,0.869460881
12,0.90601,0.925934164,0.866930446,0.906011879
13,0.94087,0.951888851,0.917238327,0.940869331
14,0.91279,0.925631769,0.933495146,0.912785769
15,0.93649,0.948524365,0.910808436,0.93649447
16,0.94242,0.953049482,0.920222222,0.942421675
17,0.94454,0.954445346,0.927879198,0.944538534
18,0.942,0.952644314,0.920917799,0.941998303
19,0.94482,0.954677176,0.928104575,0.944820762
20,0.9451,0.954677852,0.932620077,0.945103049
21,0.90996,0.923993329,0.922454805,0.90996331
22,0.94369,0.953760575,0.927010588,0.94369179
23,0.94412,0.953974895,0.929768917,0.944115162
24,0.94327,0.953536755,0.92447333,0.943268418
25,0.94313,0.953491056,0.923128492,0.943127275
26,0.94482,0.954614045,0.929265537,0.944820762
27,0.94581,0.955171609,0.934872029,0.945808649
28,0.94482,0.954402332,0.9331813,0.944820762
29,0.94412,0.954006969,0.92918552,0.944115162
30,0.9451,0.954919458,0.928136968,0.945103049
31,0.94595,0.955241323,0.935882757,0.945949733
32,0.94313,0.953523238,0.922561928,0.943127275
Average,0.904836364,0.92901417,0.891543718,0.904835826
Median,0.94313,0.953491056,0.925775978,0.943127275
Max,0.94595,0.955241323,0.936106984,0.945949733
median last 6,0.94369,0.953760575,0.927879198,0.94369179
