0,0.59131,0.743171337,0.591306802,0.591306806
1,0.59131,0.743171337,0.591306802,0.591306806
2,0.71267,0.803777949,0.674102813,0.712672889
3,0.93212,0.945122647,0.905355191,0.932119668
4,0.92619,0.940883915,0.893708396,0.926192462
5,0.91885,0.935473011,0.8828638,0.918854058
6,0.88174,0.908893238,0.834664537,0.881738663
7,0.81442,0.864307089,0.761316124,0.814422786
8,0.84829,0.886231347,0.796158966,0.84829241
9,0.80017,0.855421687,0.747501784,0.800169349
10,0.84152,0.881777029,0.788849124,0.841518462
11,0.80285,0.857084399,0.750044763,0.802850664
12,0.85704,0.892130763,0.805422034,0.857042074
13,0.83277,0.876110821,0.779534884,0.832768857
14,0.83009,0.874373957,0.776789025,0.830087483
15,0.84208,0.882173318,0.789334841,0.842082977
16,0.8768,0.905631824,0.827702035,0.876799345
17,0.89204,0.916347731,0.845610494,0.89204067
18,0.91067,0.929690103,0.86952005,0.91066891
19,0.90432,0.925033171,0.861763494,0.904318392
20,0.91603,0.933467516,0.878182201,0.916031599
21,0.92831,0.942559928,0.8955737,0.928309321
22,0.95286,0.961440776,0.931127013,0.952864826
23,0.93593,0.948455949,0.904504114,0.935930014
24,0.92266,0.938482263,0.885968631,0.922664404
25,0.9468,0.956790831,0.920396913,0.946796477
26,0.94581,0.955963303,0.9200883,0.945808649
27,0.95202,0.960847536,0.92834891,0.952018082
28,0.93198,0.945536723,0.897854077,0.931978524
29,0.95809,0.965692503,0.935751063,0.958086371
30,0.97643,0.980382944,0.965301874,0.976432383
31,0.96825,0.973791497,0.951080774,0.968247235
32,0.95668,0.96454556,0.934437234,0.956675112
Average,0.875730303,0.908932242,0.840044569,0.875730204
Median,0.91067,0.929690103,0.86952005,0.91066891
Max,0.97643,0.980382944,0.965301874,0.976432383
median last 6,0.92831,0.942559928,0.8955737,0.928309321
