0,0.59131,0.743171337,0.591306802,0.591306806
1,0.59131,0.743171337,0.591306802,0.591306806
2,0.59131,0.743171337,0.591306802,0.591306806
3,0.70251,0.798122965,0.666506718,0.702511966
4,0.94101,0.951653944,0.923249551,0.941010416
5,0.94383,0.953699395,0.930322288,0.943832934
6,0.94426,0.954000233,0.931544235,0.944256306
7,0.94651,0.955708776,0.936340737,0.946514249
8,0.94877,0.957489167,0.939986204,0.948772252
9,0.9475,0.956542056,0.936842105,0.947502136
10,0.9492,0.957953749,0.938014639,0.949195623
11,0.94976,0.95843064,0.938271605,0.949760079
12,0.94976,0.958556461,0.935681818,0.949760079
13,0.95145,0.959944108,0.937244202,0.951453567
14,0.95329,0.961309176,0.942038946,0.953288198
15,0.95456,0.962268573,0.945211786,0.954558313
16,0.95541,0.963032288,0.94446994,0.955404997
17,0.9602,0.966784452,0.954418605,0.96020323
18,0.96218,0.968321513,0.959250585,0.962178946
19,0.96288,0.969011429,0.956946707,0.962884545
20,0.96627,0.971692526,0.96449565,0.96627152
21,0.96797,0.973151981,0.964595545,0.967965007
22,0.97051,0.975222288,0.968904594,0.970505238
23,0.97206,0.976462197,0.972761724,0.972057581
24,0.97375,0.977872948,0.974857685,0.973751068
25,0.97474,0.978698084,0.976026584,0.974738896
26,0.97615,0.979902485,0.976534724,0.976150155
27,0.97714,0.980746375,0.976799242,0.977138042
28,0.97841,0.981844073,0.976398395,0.978408158
29,0.97954,0.98274015,0.980289717,0.979537129
30,0.97996,0.983119353,0.979393652,0.979960501
31,0.98165,0.984494275,0.984024797,0.981653988
32,0.98137,0.984225621,0.985639062,0.981371701
Average,0.920500909,0.942803494,0.914272195,0.920500522
Median,0.95541,0.963032288,0.945211786,0.955404997
Max,0.98165,0.984494275,0.985639062,0.981653988
median last 6,0.97051,0.975222288,0.968904594,0.970505238
